Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type
11:40:57,5/7/2026,1758305731,2712343473,4339.1,UK pounds,UK pounds,UK,UK,Credit card
11:41:06,5/7/2026,7700588772,9105769228,6527.78,UK pounds,UK pounds,UK,UK,Credit card
11:41:08,5/7/2026,6904668523,4959470648,8187.05,UK pounds,UK pounds,UK,UK,Credit card
11:41:10,5/7/2026,6176940453,9986297616,1683.24,UK pounds,UK pounds,UK,UK,Cheque
11:41:12,5/7/2026,6086421020,8785037379,8339.35,UK pounds,UK pounds,UK,UK,ACH
11:41:20,5/7/2026,9053053995,6646502650,5672.42,UK pounds,Euro,UK,France,Cross-border
11:41:21,5/7/2026,6086421020,8140432476,7893.29,UK pounds,UK pounds,UK,UK,Credit card
11:41:24,5/7/2026,1601920823,3119408271,2482.76,UK pounds,UK pounds,UK,UK,Debit card
11:41:24,5/7/2026,7739934912,9005303200,164.23,UK pounds,UK pounds,UK,UK,ACH
11:41:28,5/7/2026,3090819765,3248814819,5155.46,UK pounds,UK pounds,UK,UK,Credit card
11:41:28,5/7/2026,8825384768,7332120767,2580.39,UK pounds,UK pounds,UK,UK,ACH
11:41:30,5/7/2026,648385159,9359330538,1802.64,UK pounds,UK pounds,UK,UK,ACH
11:41:31,5/7/2026,7333920669,6955344555,11490.01,UK pounds,UK pounds,UK,UK,Debit card
11:41:33,5/7/2026,1378784400,6533060638,5066.05,UK pounds,UK pounds,UK,UK,Credit card
11:41:33,5/7/2026,9813599732,492319715,426.42,UK pounds,UK pounds,UK,UK,Debit card
11:41:33,5/7/2026,2365007895,8015553278,6953.43,UK pounds,UK pounds,UK,UK,Debit card
11:41:34,5/7/2026,675669049,3559090340,11111.47,UK pounds,UK pounds,UK,UK,Credit card
11:41:36,5/7/2026,8572039029,1431561040,10196.94,Euro,UK pounds,France,UK,Cross-border
11:41:36,5/7/2026,9045243923,6642761979,11198.15,UK pounds,UK pounds,UK,UK,Credit card
11:41:39,5/7/2026,3510078932,8722924810,8071.3,UK pounds,Albanian lek,UK,Albania,Cross-border
11:41:42,5/7/2026,5392755044,2544092504,3611.4,Dirham,UK pounds,UAE,UK,Cross-border
11:41:43,5/7/2026,1591240989,5631986688,2597.94,UK pounds,UK pounds,UK,UK,ACH
11:41:43,5/7/2026,9544431251,9029221399,1886.68,UK pounds,UK pounds,UK,UK,Credit card
11:41:45,5/7/2026,270412504,3038508895,1430.95,UK pounds,UK pounds,UK,UK,ACH
11:41:47,5/7/2026,6907410080,2816543942,290.86,UK pounds,UK pounds,UK,UK,Cheque
11:41:48,5/7/2026,4895071896,3408749958,973.79,UK pounds,UK pounds,UK,UK,Cash Deposit
11:41:52,5/7/2026,7695306517,1320927231,9511.15,UK pounds,UK pounds,UK,UK,ACH
11:41:52,5/7/2026,7472250515,6582957966,1309.76,UK pounds,UK pounds,UK,UK,Debit card
11:41:54,5/7/2026,9442180171,6223365730,11828.85,UK pounds,UK pounds,UK,UK,Cheque
11:41:57,5/7/2026,6009985803,7126767127,13751.08,UK pounds,UK pounds,UK,UK,ACH
11:42:01,5/7/2026,5906035370,5363117119,12810.38,UK pounds,UK pounds,UK,UK,Cheque
11:42:04,5/7/2026,8709432505,3969995853,1943.49,UK pounds,UK pounds,UK,UK,Cash Deposit
11:42:05,5/7/2026,5169941082,7514676765,7133.74,UK pounds,UK pounds,UK,UK,Cheque
11:42:06,5/7/2026,2295019842,9677171534,225.57,UK pounds,UK pounds,UK,UK,ACH
11:42:06,5/7/2026,5038354427,436157946,2339.68,UK pounds,UK pounds,UK,UK,Cash Deposit
11:42:09,5/7/2026,3879485543,3943914030,6836.06,UK pounds,UK pounds,UK,UK,ACH
11:42:11,5/7/2026,9673864368,7080357663,12498.39,UK pounds,UK pounds,UK,UK,Debit card
11:42:13,5/7/2026,602348327,6034997194,7444.25,Euro,UK pounds,Spain,UK,Cross-border
11:42:14,5/7/2026,4109275762,9776245941,16615.65,UK pounds,UK pounds,UK,UK,Credit card
11:42:14,5/7/2026,6123832547,7717488272,2630.45,UK pounds,UK pounds,UK,UK,Cheque
11:42:14,5/7/2026,7669236826,1675218057,7848.47,UK pounds,UK pounds,UK,UK,ACH
11:42:17,5/7/2026,4463810338,8650898621,5244.48,UK pounds,UK pounds,UK,UK,Debit card
11:42:19,5/7/2026,3851728451,3250377172,509.14,UK pounds,UK pounds,UK,UK,Debit card
11:42:21,5/7/2026,5011473749,5896180453,19495.58,UK pounds,UK pounds,UK,UK,ACH
11:42:31,5/7/2026,7048064365,4891593500,5857.88,UK pounds,UK pounds,UK,UK,Credit card
11:42:32,5/7/2026,6908837384,3996644993,3869.13,UK pounds,UK pounds,UK,UK,Debit card
11:42:33,5/7/2026,2826317502,4270865741,4835.77,UK pounds,UK pounds,UK,UK,Cheque
11:42:35,5/7/2026,3241181026,6494203450,1389.33,UK pounds,UK pounds,UK,UK,Credit card
11:42:35,5/7/2026,3360176026,8811539711,1438.38,UK pounds,UK pounds,UK,UK,Cheque
11:42:36,5/7/2026,2797271466,4525312913,12730.69,UK pounds,UK pounds,UK,UK,Cheque
11:42:40,5/7/2026,2465841512,428091371,3480.22,UK pounds,UK pounds,UK,UK,Debit card
11:42:41,5/7/2026,6717960462,2263617111,853.55,UK pounds,UK pounds,UK,UK,Debit card
11:42:41,5/7/2026,7125011674,6034997194,5113.15,UK pounds,UK pounds,UK,UK,Credit card
11:42:46,5/7/2026,4408502490,7066136075,11910.96,UK pounds,UK pounds,UK,UK,Credit card
11:42:46,5/7/2026,7423492101,8172080174,10953.17,UK pounds,UK pounds,UK,UK,Cheque
11:42:47,5/7/2026,5293429200,6825452782,106.03,UK pounds,UK pounds,UK,UK,ACH
11:42:47,5/7/2026,5804227223,7047814082,1823.91,UK pounds,UK pounds,UK,UK,ACH
11:42:49,5/7/2026,5851883842,6260073007,986.4,UK pounds,UK pounds,UK,UK,Debit card
11:42:49,5/7/2026,3709430533,8716511495,9648.51,UK pounds,UK pounds,UK,UK,ACH
11:42:50,5/7/2026,8925130468,3079818547,12672.13,UK pounds,UK pounds,UK,UK,Cheque
11:42:51,5/7/2026,3332341727,5332102873,1826.9,UK pounds,UK pounds,UK,UK,Credit card
11:42:54,5/7/2026,2797271466,1492744665,5915.07,UK pounds,UK pounds,UK,UK,ACH
11:42:54,5/7/2026,4177861783,1316458123,11274.18,UK pounds,Mexican Peso,UK,Mexico,Cross-border
11:42:59,5/7/2026,2477803987,2666796887,55652.05,UK pounds,Albanian lek,UK,Albania,Cross-border
11:43:00,5/7/2026,6650635027,194370112,84.14,UK pounds,Indian rupee,UK,India,Cross-border
11:43:04,5/7/2026,2576272240,3286201349,342.42,UK pounds,UK pounds,UK,UK,Cheque
11:43:05,5/7/2026,2815753333,1009483043,652.56,UK pounds,UK pounds,UK,UK,Cash Deposit
11:43:07,5/7/2026,825443157,5182091418,585.82,UK pounds,UK pounds,UK,UK,Debit card
11:43:07,5/7/2026,4448768599,378823740,321.72,UK pounds,UK pounds,UK,UK,ACH
11:43:07,5/7/2026,6601689732,5594636603,3573.42,UK pounds,UK pounds,UK,UK,Debit card
11:43:13,5/7/2026,1049218260,8678802420,11062.1,UK pounds,UK pounds,UK,UK,Debit card
11:43:16,5/7/2026,4084230362,7743695018,4095.94,UK pounds,UK pounds,UK,UK,Cash Deposit
11:43:18,5/7/2026,2365007895,5042424090,10550.39,UK pounds,UK pounds,UK,UK,ACH
11:43:27,5/7/2026,5510973979,3054099760,1205.14,UK pounds,UK pounds,UK,UK,Cheque
11:43:28,5/7/2026,5457154781,3787306730,9419.31,UK pounds,UK pounds,UK,UK,Credit card
11:43:29,5/7/2026,7965472676,6646502650,5429.86,UK pounds,Euro,UK,France,Cross-border
11:43:36,5/7/2026,224895015,8747712078,12919.42,UK pounds,UK pounds,UK,UK,Credit card
11:43:39,5/7/2026,675669049,1567400421,9006.02,UK pounds,UK pounds,UK,UK,Debit card
11:43:41,5/7/2026,7169908381,5667087556,1960.19,UK pounds,UK pounds,UK,UK,Cheque
11:43:41,5/7/2026,3358870725,7444330665,15544.17,UK pounds,UK pounds,UK,UK,Cheque
11:43:46,5/7/2026,6212392715,8619444777,16871.8,UK pounds,UK pounds,UK,UK,ACH
11:43:47,5/7/2026,1382513766,6444220418,8719.76,UK pounds,UK pounds,UK,UK,Cheque
11:43:48,5/7/2026,6116657264,2283849585,4349.93,UK pounds,UK pounds,UK,UK,Debit card
11:43:48,5/7/2026,6904668523,3540529623,9297.37,UK pounds,UK pounds,UK,UK,Credit card
11:43:49,5/7/2026,4774715518,9041369525,266.84,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:43:51,5/7/2026,6803873546,6967883252,886.09,UK pounds,UK pounds,UK,UK,Debit card
11:43:52,5/7/2026,9190069817,9909590242,2209.31,UK pounds,UK pounds,UK,UK,ACH
11:43:53,5/7/2026,7669236826,9616268671,10928.56,UK pounds,UK pounds,UK,UK,Debit card
11:43:53,5/7/2026,267264610,3648984918,109.83,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:43:57,5/7/2026,3697918511,7160736915,6613.01,UK pounds,UK pounds,UK,UK,Cheque
11:43:58,5/7/2026,2997580898,32473370,851.6,UK pounds,UK pounds,UK,UK,Cheque
11:43:58,5/7/2026,8173030967,9633221390,1336.76,UK pounds,UK pounds,UK,UK,Cheque
11:44:05,5/7/2026,3011203127,5858369125,6039.04,UK pounds,UK pounds,UK,UK,Debit card
11:44:07,5/7/2026,9287589980,5103043844,5974.06,UK pounds,Naira,UK,Nigeria,Cross-border
11:44:08,5/7/2026,8993724984,1493436023,10178.2,UK pounds,UK pounds,UK,UK,Debit card
11:44:08,5/7/2026,3683639470,3066321263,13016.41,UK pounds,UK pounds,UK,UK,Credit card
11:44:11,5/7/2026,9746384104,8939055432,4994.55,UK pounds,UK pounds,UK,UK,Credit card
11:44:14,5/7/2026,8009250915,9432976841,2513.84,UK pounds,UK pounds,UK,UK,Debit card
11:44:17,5/7/2026,7504051506,5975662456,1495.32,UK pounds,UK pounds,UK,UK,Credit card
11:44:17,5/7/2026,3500660103,8129462878,1350.46,UK pounds,UK pounds,UK,UK,ACH
11:44:24,5/7/2026,9069885740,8352571580,10872.76,UK pounds,UK pounds,UK,UK,Cheque
11:44:26,5/7/2026,5083667611,6646502650,20909.15,UK pounds,Euro,UK,France,Cross-border
11:44:26,5/7/2026,2365007895,4301159904,5574.27,UK pounds,UK pounds,UK,UK,Cheque
11:44:27,5/7/2026,8569407750,4829884275,567.26,UK pounds,UK pounds,UK,UK,Cheque
11:44:28,5/7/2026,9375603507,5728911821,895.96,UK pounds,UK pounds,UK,UK,Cash Deposit
11:44:28,5/7/2026,4416481804,8348237859,456.16,UK pounds,UK pounds,UK,UK,ACH
11:44:31,5/7/2026,3709430533,5326123158,10047.71,UK pounds,UK pounds,UK,UK,ACH
11:44:33,5/7/2026,9851756482,1464776009,925.01,UK pounds,UK pounds,UK,UK,ACH
11:44:37,5/7/2026,5099460974,3695545812,8786.93,UK pounds,UK pounds,UK,UK,ACH
11:44:39,5/7/2026,2865033012,1320927231,5197.91,UK pounds,UK pounds,UK,UK,Cheque
11:44:40,5/7/2026,1567454737,7234544398,5916.68,UK pounds,UK pounds,UK,UK,Cash Deposit
11:44:40,5/7/2026,5982914936,1509557999,15930.79,UK pounds,UK pounds,UK,UK,Credit card
11:44:43,5/7/2026,7669236826,1675218057,7643.05,UK pounds,UK pounds,UK,UK,Debit card
11:44:44,5/7/2026,1796432131,6056343035,94.78,UK pounds,UK pounds,UK,UK,ACH
11:44:45,5/7/2026,791113359,1639369244,150.57,UK pounds,UK pounds,UK,UK,Debit card
11:44:50,5/7/2026,1332443097,9657869589,241.64,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:44:51,5/7/2026,3510078932,360722730,10213.01,UK pounds,UK pounds,UK,UK,Debit card
11:44:52,5/7/2026,5751714256,5613049519,183.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:44:53,5/7/2026,1536940484,9349227107,4353.56,UK pounds,UK pounds,UK,UK,Cheque
11:44:54,5/7/2026,7475713706,5363117119,8029.7,UK pounds,UK pounds,UK,UK,Credit card
11:45:00,5/7/2026,330544858,9012547695,192.1,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:45:05,5/7/2026,826653192,1431561040,11154.42,UK pounds,UK pounds,UK,UK,ACH
11:45:06,5/7/2026,9599009457,2048840179,5189.48,UK pounds,UK pounds,UK,UK,Cheque
11:45:06,5/7/2026,5689021430,4983612907,1073.38,UK pounds,UK pounds,UK,UK,Cheque
11:45:10,5/7/2026,6278562848,1263779123,14790.96,UK pounds,UK pounds,UK,UK,Debit card
11:45:14,5/7/2026,5452849099,4336977506,8614.96,UK pounds,UK pounds,UK,UK,Debit card
11:45:14,5/7/2026,5979365359,409707192,9634.6,UK pounds,UK pounds,UK,UK,Debit card
11:45:20,5/7/2026,3452564030,7347079105,2126.67,UK pounds,UK pounds,UK,UK,Cheque
11:45:21,5/7/2026,6086421020,1695365423,6516.01,UK pounds,UK pounds,UK,UK,Debit card
11:45:22,5/7/2026,6904668523,1378700258,15282.83,UK pounds,UK pounds,UK,UK,Cheque
11:45:25,5/7/2026,5027539859,8678802420,4909.81,UK pounds,UK pounds,UK,UK,Cheque
11:45:29,5/7/2026,4164568754,6953672776,32122.28,UK pounds,Mexican Peso,UK,Mexico,Cross-border
11:45:32,5/7/2026,942349529,8518184956,6868.84,UK pounds,UK pounds,UK,UK,Debit card
11:45:34,5/7/2026,3314596644,5024024159,2440.15,UK pounds,UK pounds,UK,UK,Debit card
11:45:37,5/7/2026,5869567125,8518184956,7068.46,UK pounds,UK pounds,UK,UK,ACH
11:45:40,5/7/2026,2858247091,1930103034,571.89,UK pounds,UK pounds,UK,UK,Credit card
11:45:41,5/7/2026,637737742,6491249960,1341.21,UK pounds,Swiss franc,UK,Switzerland,Cross-border
11:45:42,5/7/2026,8033812709,4468312416,2345.74,UK pounds,UK pounds,UK,UK,Cheque
11:45:42,5/7/2026,1093908497,5937390006,3466.26,UK pounds,UK pounds,UK,UK,Debit card
11:45:45,5/7/2026,9534729015,8091763232,5954.73,UK pounds,UK pounds,UK,UK,ACH
11:45:45,5/7/2026,5702595560,2438069494,173.39,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:45:48,5/7/2026,6086421020,3819548816,4745.29,UK pounds,UK pounds,UK,UK,Credit card
11:45:48,5/7/2026,3709430533,2300358725,12457.64,UK pounds,UK pounds,UK,UK,Debit card
11:45:48,5/7/2026,2365007895,5042424090,10685.97,UK pounds,UK pounds,UK,UK,Debit card
11:45:50,5/7/2026,6086421020,3504466346,19098.99,UK pounds,UK pounds,UK,UK,Credit card
11:45:50,5/7/2026,8740508409,1320927231,9317.01,UK pounds,UK pounds,UK,UK,Cheque
11:45:53,5/7/2026,445154846,4497771501,3957.87,UK pounds,Naira,UK,Nigeria,Cross-border
11:45:54,5/7/2026,9020866719,45889773,1615.68,UK pounds,UK pounds,UK,UK,ACH
11:45:57,5/7/2026,2365007895,5745861775,9121.37,UK pounds,UK pounds,UK,UK,Debit card
11:45:59,5/7/2026,6313053040,6629729612,487.78,Albanian lek,UK pounds,Albania,UK,Cross-border
11:46:08,5/7/2026,2773938334,5748156603,533.97,UK pounds,UK pounds,UK,UK,Cash Deposit
11:46:08,5/7/2026,4758294964,8172080174,21267.64,UK pounds,UK pounds,UK,UK,ACH
11:46:08,5/7/2026,578839168,1377603863,5468.3,UK pounds,UK pounds,UK,UK,Cheque
11:46:11,5/7/2026,5730375984,3995490280,5370.38,UK pounds,UK pounds,UK,UK,Cheque
11:46:20,5/7/2026,2576623544,621060264,10533.08,UK pounds,UK pounds,UK,UK,Cheque
11:46:27,5/7/2026,6799175447,7809070337,965.03,UK pounds,UK pounds,UK,UK,ACH
11:46:29,5/7/2026,7905085108,8232618500,488.28,UK pounds,UK pounds,UK,UK,Credit card
11:46:29,5/7/2026,3168051873,2602962590,8417.34,UK pounds,UK pounds,UK,UK,ACH
11:46:32,5/7/2026,4213422776,155209904,134.99,UK pounds,UK pounds,UK,UK,Cash Deposit
11:46:33,5/7/2026,7832090993,9999812305,61.92,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:46:33,5/7/2026,273040338,6572265545,2352.67,UK pounds,UK pounds,UK,UK,Cash Deposit
11:46:35,5/7/2026,3236920559,9087408707,678.06,UK pounds,UK pounds,UK,UK,Debit card
11:46:35,5/7/2026,4464531844,5332102873,2329.89,UK pounds,UK pounds,UK,UK,Credit card
11:46:38,5/7/2026,7305338148,6987481995,785.17,UK pounds,UK pounds,UK,UK,ACH
11:46:49,5/7/2026,6792430753,4967141186,6281.59,UK pounds,UK pounds,UK,UK,Cheque
11:46:49,5/7/2026,2797271466,5633100295,8689.25,UK pounds,UK pounds,UK,UK,Cheque
11:46:58,5/7/2026,4678874499,3220735304,9746.43,UK pounds,UK pounds,UK,UK,Cheque
11:46:58,5/7/2026,6057444675,8861171324,10760.93,UK pounds,UK pounds,UK,UK,Debit card
11:47:01,5/7/2026,9619084731,1586809640,14206.35,UK pounds,UK pounds,UK,UK,Debit card
11:47:13,5/7/2026,2350608357,2413797495,2126.02,UK pounds,UK pounds,UK,UK,Cheque
11:47:13,5/7/2026,5028744894,344014011,61023.46,UK pounds,Euro,UK,Netherlands,Cross-border
11:47:14,5/7/2026,6086421020,7909637145,5829.83,UK pounds,UK pounds,UK,UK,ACH
11:47:14,5/7/2026,4049865431,7226751239,3337.44,UK pounds,UK pounds,UK,UK,Debit card
11:47:15,5/7/2026,9455422035,668478072,1446.94,UK pounds,UK pounds,UK,UK,Cash Deposit
11:47:18,5/7/2026,4330439777,5552684595,4223.71,UK pounds,UK pounds,UK,UK,Cheque
11:47:18,5/7/2026,6500267083,5466123934,8146.38,UK pounds,UK pounds,UK,UK,ACH
11:47:23,5/7/2026,7604402185,1146683640,4581.51,UK pounds,UK pounds,UK,UK,Cheque
11:47:25,5/7/2026,1921988708,674947283,211.95,UK pounds,UK pounds,UK,UK,Debit card
11:47:26,5/7/2026,9334364016,7892884492,5255.05,UK pounds,US dollar,UK,USA,Cross-border
11:47:26,5/7/2026,5782689214,3920418641,7982.67,UK pounds,UK pounds,UK,UK,Credit card
11:47:33,5/7/2026,8024706554,4058692509,4181.09,UK pounds,UK pounds,UK,UK,Cash Deposit
11:47:34,5/7/2026,6344889589,4534846021,961.37,UK pounds,UK pounds,UK,UK,ACH
11:47:43,5/7/2026,3149859158,8197196579,4993.7,Euro,UK pounds,France,UK,Cross-border
11:47:44,5/7/2026,8445674500,5414847986,23567.06,UK pounds,UK pounds,UK,UK,Cheque
11:47:45,5/7/2026,7669236826,4294761058,7413.01,UK pounds,Euro,UK,Austria,Cross-border
11:47:45,5/7/2026,2797271466,9982628328,7244.33,UK pounds,UK pounds,UK,UK,Cheque
11:47:49,5/7/2026,9452975673,6784947771,1638.64,UK pounds,UK pounds,UK,UK,Credit card
11:47:53,5/7/2026,5046753153,7329051342,1142.33,UK pounds,UK pounds,UK,UK,Credit card
11:47:54,5/7/2026,4763305803,8172080174,7603.67,UK pounds,UK pounds,UK,UK,Cheque
11:47:56,5/7/2026,1915450576,7468510228,5249.68,UK pounds,UK pounds,UK,UK,Credit card
11:47:57,5/7/2026,3864603006,5858369125,20031.81,UK pounds,UK pounds,UK,UK,Cheque
11:47:57,5/7/2026,2797271466,8149040968,13047.52,UK pounds,UK pounds,UK,UK,Debit card
11:47:59,5/7/2026,2005193114,6380248033,5721.98,UK pounds,UK pounds,UK,UK,Cash Deposit
11:48:02,5/7/2026,7501327339,2477870427,5351.27,UK pounds,UK pounds,UK,UK,Debit card
11:48:06,5/7/2026,5620553631,6206008488,981.46,UK pounds,UK pounds,UK,UK,Debit card
11:48:08,5/7/2026,2164762018,929155364,11238.31,UK pounds,UK pounds,UK,UK,Cheque
11:48:11,5/7/2026,9378497536,3672968281,468.3,UK pounds,UK pounds,UK,UK,Debit card
11:48:12,5/7/2026,4636697243,6169582894,713.23,UK pounds,UK pounds,UK,UK,Debit card
11:48:13,5/7/2026,8944803275,3109531441,1529.25,UK pounds,UK pounds,UK,UK,Credit card
11:48:15,5/7/2026,1528959749,5647129035,5520.63,UK pounds,UK pounds,UK,UK,ACH
11:48:17,5/7/2026,430404376,1431561040,5180.18,UK pounds,UK pounds,UK,UK,Debit card
11:48:17,5/7/2026,6156834944,8678802420,21471.52,UK pounds,UK pounds,UK,UK,Credit card
11:48:18,5/7/2026,1304411851,5708936901,10589.87,UK pounds,UK pounds,UK,UK,Credit card
11:48:23,5/7/2026,2797271466,1492744665,5865.05,UK pounds,UK pounds,UK,UK,Cheque
11:48:23,5/7/2026,850156764,7698046407,9477.67,UK pounds,UK pounds,UK,UK,Cheque
11:48:27,5/7/2026,4721051060,21609978,3179.44,Mexican Peso,UK pounds,Mexico,UK,Cross-border
11:48:28,5/7/2026,16683594,2335890577,380.29,UK pounds,UK pounds,UK,UK,Credit card
11:48:28,5/7/2026,8952177221,5585080337,10525.06,UK pounds,UK pounds,UK,UK,Credit card
11:48:29,5/7/2026,5689107026,2982728741,990.51,UK pounds,UK pounds,UK,UK,Cheque
11:48:30,5/7/2026,9130788762,6877462260,9965.71,UK pounds,UK pounds,UK,UK,Debit card
11:48:34,5/7/2026,4121839534,7136353359,322.52,UK pounds,UK pounds,UK,UK,Debit card
11:48:35,5/7/2026,1363208571,3501389272,12328.22,UK pounds,UK pounds,UK,UK,Credit card
11:48:41,5/7/2026,7739209803,9855851897,1019.79,UK pounds,UK pounds,UK,UK,Cheque
11:48:41,5/7/2026,486741379,5408804160,343.57,UK pounds,UK pounds,UK,UK,Cash Deposit
11:48:41,5/7/2026,5875691050,3993745089,2317.9,UK pounds,UK pounds,UK,UK,ACH
11:48:47,5/7/2026,3262760251,3695545812,20871.66,UK pounds,UK pounds,UK,UK,Credit card
11:48:51,5/7/2026,1613060776,7080357663,7525.98,UK pounds,UK pounds,UK,UK,Credit card
11:48:52,5/7/2026,8944096499,8406802105,153.73,UK pounds,UK pounds,UK,UK,Credit card
11:48:55,5/7/2026,8744994327,9083467473,3953.82,UK pounds,UK pounds,UK,UK,Cheque
11:48:56,5/7/2026,7758268667,1709703404,5558.93,UK pounds,UK pounds,UK,UK,Debit card
11:48:58,5/7/2026,432088669,8726142351,1442.97,UK pounds,UK pounds,UK,UK,Debit card
11:49:00,5/7/2026,8678080711,3695545812,8678.3,UK pounds,UK pounds,UK,UK,Credit card
11:49:01,5/7/2026,190346689,5103043844,6457.15,UK pounds,Naira,UK,Nigeria,Cross-border
11:49:01,5/7/2026,9879209114,4803642115,2351.85,UK pounds,UK pounds,UK,UK,ACH
11:49:03,5/7/2026,3614082527,219930770,13191.09,UK pounds,UK pounds,UK,UK,Debit card
11:49:07,5/7/2026,5982914936,7629589738,5669.79,UK pounds,UK pounds,UK,UK,Cheque
11:49:10,5/7/2026,5686413449,2146272152,1016.77,UK pounds,UK pounds,UK,UK,Cash Deposit
11:49:10,5/7/2026,1311086092,8130251611,2905.21,UK pounds,UK pounds,UK,UK,Debit card
11:49:12,5/7/2026,5805289983,4270865741,5815.28,UK pounds,UK pounds,UK,UK,Cheque
11:49:14,5/7/2026,5706877708,7892884492,9277.62,UK pounds,US dollar,UK,USA,Cross-border
11:49:15,5/7/2026,4448037135,1284572401,4181.48,UK pounds,UK pounds,UK,UK,Debit card
11:49:21,5/7/2026,1915450576,4701651456,9219.27,UK pounds,UK pounds,UK,UK,Debit card
11:49:37,5/7/2026,4024921053,1431561040,7017.37,UK pounds,UK pounds,UK,UK,ACH
11:49:37,5/7/2026,2041519241,6883168044,14972.63,UK pounds,UK pounds,UK,UK,ACH
11:49:38,5/7/2026,5408914736,6124803711,25.07,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:49:44,5/7/2026,8887031669,1355240562,5699.81,UK pounds,UK pounds,UK,UK,Credit card
11:49:45,5/7/2026,5345734817,4270865741,7036.23,UK pounds,UK pounds,UK,UK,ACH
11:49:48,5/7/2026,4307480727,8484256404,765.96,UK pounds,Euro,UK,Spain,Cross-border
11:49:50,5/7/2026,9533240429,9167626261,549.77,UK pounds,Turkish lira,UK,Turkey,Cross-border
11:49:51,5/7/2026,3336234389,6953672776,7777.73,UK pounds,Mexican Peso,UK,Mexico,Cross-border
11:49:59,5/7/2026,1915450576,1020934931,5215.15,UK pounds,UK pounds,UK,UK,ACH
11:50:03,5/7/2026,698195245,9095581928,2863.06,UK pounds,UK pounds,UK,UK,Cash Deposit
11:50:08,5/7/2026,5903327536,5049616160,3604.33,UK pounds,UK pounds,UK,UK,ACH
11:50:08,5/7/2026,1052526649,8139378637,2261.42,UK pounds,UK pounds,UK,UK,Credit card
11:50:10,5/7/2026,8067385284,9504879666,200.05,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:50:13,5/7/2026,5769453146,5103379001,142.88,UK pounds,UK pounds,UK,UK,Cash Withdrawal
11:50:23,5/7/2026,8365714262,5112501104,6017.8,UK pounds,UK pounds,UK,UK,Debit card
11:50:27,5/7/2026,1446197879,6572291504,2980.75,UK pounds,UK pounds,UK,UK,Credit card
11:50:33,5/7/2026,1378784400,8436759372,6156.57,UK pounds,UK pounds,UK,UK,Cheque
11:50:34,5/7/2026,2576623544,621060264,10529.36,UK pounds,UK pounds,UK,UK,Credit card
11:50:36,5/7/2026,8410434333,8518184956,10699.76,UK pounds,UK pounds,UK,UK,Cheque
11:50:38,5/7/2026,7619988114,5982616154,1651.44,UK pounds,UK pounds,UK,UK,Debit card
11:50:39,5/7/2026,5794331781,1356043185,1559.18,UK pounds,UK pounds,UK,UK,ACH
11:50:39,5/7/2026,9261836642,7080357663,13477.71,UK pounds,UK pounds,UK,UK,ACH
11:50:40,5/7/2026,1207494413,2151922703,4800.53,UK pounds,UK pounds,UK,UK,Cheque
11:50:42,5/7/2026,5659307753,6337587907,3368.3,UK pounds,UK pounds,UK,UK,Debit card
11:50:43,5/7/2026,3440654296,8172080174,5601.58,UK pounds,UK pounds,UK,UK,Cheque
11:50:45,5/7/2026,9216644156,7288720479,664.72,UK pounds,UK pounds,UK,UK,Debit card
11:50:48,5/7/2026,1203252958,6601036649,2860.29,UK pounds,UK pounds,UK,UK,Debit card
11:50:50,5/7/2026,7501327339,4961006135,6445.84,UK pounds,UK pounds,UK,UK,Debit card
11:50:51,5/7/2026,1104637724,1218918925,1490.1,UK pounds,UK pounds,UK,UK,Cheque
11:50:56,5/7/2026,1976727841,8307428288,11266.24,Mexican Peso,UK pounds,Mexico,UK,Cross-border
11:50:59,5/7/2026,6447730296,2843358233,20019.53,UK pounds,UK pounds,UK,UK,ACH
11:51:03,5/7/2026,778474018,6034997194,15746.38,UK pounds,UK pounds,UK,UK,ACH
11:51:05,5/7/2026,8389148416,3487686607,8456.45,UK pounds,UK pounds,UK,UK,Debit card
11:51:06,5/7/2026,9222757302,5109623450,9321.72,UK pounds,UK pounds,UK,UK,Debit card
11:51:10,5/7/2026,86251380,708992479,1371.91,UK pounds,UK pounds,UK,UK,Debit card
11:51:11,5/7/2026,4571263594,4942884507,307.03,UK pounds,UK pounds,UK,UK,ACH
11:51:11,5/7/2026,4564422499,4347998322,1225.51,UK pounds,UK pounds,UK,UK,ACH
11:51:12,5/7/2026,1558124827,91954487,1124.21,UK pounds,UK pounds,UK,UK,Cheque
11:51:12,5/7/2026,7085083620,8554425367,949.18,UK pounds,UK pounds,UK,UK,Credit card
11:51:12,5/7/2026,7395104596,9354385844,6606.36,UK pounds,UK pounds,UK,UK,ACH
11:51:13,5/7/2026,3299961738,8352571580,10926.36,UK pounds,Moroccan dirham,UK,UK,ACH
