Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type
13:16:33,5/7/2026,4275035754,965672903,11964.14,UK pounds,UK pounds,UK,UK,ACH
13:16:33,5/7/2026,941100617,7923045036,414.02,UK pounds,UK pounds,UK,UK,ACH
13:16:34,5/7/2026,1606273725,9582071208,1241.2,UK pounds,UK pounds,UK,UK,Debit card
13:16:35,5/7/2026,4045547321,5393633480,4090.32,UK pounds,UK pounds,UK,UK,Debit card
13:16:39,5/7/2026,2595670415,6223365730,15210.46,UK pounds,UK pounds,UK,UK,Cheque
13:16:41,5/7/2026,4639821031,381689903,38673.9,UK pounds,UK pounds,UK,UK,Cheque
13:16:44,5/7/2026,5681948699,1711169014,4123.85,UK pounds,UK pounds,UK,UK,Cheque
13:16:44,5/7/2026,5630146789,6006732709,2182.93,UK pounds,UK pounds,UK,UK,Credit card
13:16:47,5/7/2026,9746384104,6973117783,4718.2,UK pounds,Mexican Peso,UK,Mexico,Cross-border
13:16:51,5/7/2026,4724128387,7080357663,13814.83,UK pounds,UK pounds,UK,UK,Credit card
13:16:56,5/7/2026,6541552727,2284368563,8978.12,UK pounds,UK pounds,UK,UK,ACH
13:16:59,5/7/2026,3157673569,925531405,3413.51,UK pounds,UK pounds,UK,UK,Cheque
13:16:59,5/7/2026,4730708725,6544491518,1082.29,UK pounds,UK pounds,UK,UK,Credit card
13:17:00,5/7/2026,3646682811,4784078006,281.63,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:17:02,5/7/2026,6904169843,4270865741,6093.19,UK pounds,UK pounds,UK,UK,Credit card
13:17:08,5/7/2026,1052526649,848527234,1247.87,UK pounds,UK pounds,UK,UK,Cheque
13:17:11,5/7/2026,264095857,1316458123,13492.52,UK pounds,Mexican Peso,UK,Mexico,Cross-border
13:17:16,5/7/2026,4271300093,5272928301,31.67,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:17:27,5/7/2026,2706001337,5858369125,12122.96,Dirham,UK pounds,UAE,UK,Cross-border
13:17:28,5/7/2026,6086421020,1253036863,23925.99,UK pounds,Mexican Peso,UK,Mexico,Cross-border
13:17:37,5/7/2026,4369853239,2981237628,2523.54,UK pounds,UK pounds,UK,UK,Credit card
13:17:37,5/7/2026,8456279067,5344331047,4660.74,UK pounds,UK pounds,UK,UK,Credit card
13:17:39,5/7/2026,772845860,58951323,246.22,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border
13:17:39,5/7/2026,9312861244,409707192,24172.68,UK pounds,UK pounds,UK,UK,Credit card
13:17:40,5/7/2026,5890322047,3343239465,659.98,UK pounds,UK pounds,UK,UK,Cash Deposit
13:17:42,5/7/2026,2147527699,409707192,10464.01,UK pounds,UK pounds,UK,UK,Cheque
13:17:43,5/7/2026,7421451752,887047763,11421.91,UK pounds,UK pounds,UK,UK,Debit card
13:17:43,5/7/2026,5452687367,6444220418,8249.29,UK pounds,UK pounds,UK,UK,Cheque
13:17:44,5/7/2026,1929116626,7892884492,24462.41,UK pounds,US dollar,UK,USA,Cross-border
13:17:45,5/7/2026,9186430345,3132018804,886.39,UK pounds,UK pounds,UK,UK,ACH
13:17:46,5/7/2026,4332882742,5858369125,13508.16,UK pounds,UK pounds,UK,UK,ACH
13:17:47,5/7/2026,7723697432,5582784249,3306.49,UK pounds,UK pounds,UK,UK,Cash Deposit
13:17:49,5/7/2026,8925130468,3079818547,12632.45,UK pounds,UK pounds,UK,UK,Debit card
13:17:51,5/7/2026,8692659939,2588667070,907.55,UK pounds,UK pounds,UK,UK,Cash Deposit
13:17:59,5/7/2026,3709430533,192121676,5635.3,UK pounds,UK pounds,UK,UK,Credit card
13:17:59,5/7/2026,2365007895,7142479189,24494.82,UK pounds,UK pounds,UK,UK,ACH
13:18:00,5/7/2026,2698592594,3695545812,4540.95,UK pounds,UK pounds,UK,UK,Cheque
13:18:08,5/7/2026,1362235048,5430814136,4516.98,UK pounds,UK pounds,UK,UK,Cheque
13:18:12,5/7/2026,7098516318,3099657142,758.31,UK pounds,UK pounds,UK,UK,Credit card
13:18:14,5/7/2026,7669236826,3794172311,6931.91,UK pounds,UK pounds,UK,UK,Debit card
13:18:15,5/7/2026,6086421020,8785037379,8172.92,UK pounds,Swiss franc,UK,UK,Cheque
13:18:19,5/7/2026,1946099401,4476128758,6942.55,UK pounds,UK pounds,UK,UK,ACH
13:18:20,5/7/2026,1144646660,1493436023,5119.37,UK pounds,UK pounds,UK,UK,Debit card
13:18:23,5/7/2026,9490679180,5103043844,6677.55,UK pounds,Naira,UK,Nigeria,Cross-border
13:18:26,5/7/2026,6931240373,9956011877,6446.32,UK pounds,UK pounds,UK,UK,Credit card
13:18:29,5/7/2026,7514826833,6765057154,3201.14,UK pounds,UK pounds,UK,UK,Debit card
13:18:30,5/7/2026,4066286754,5458350835,16484.41,UK pounds,UK pounds,UK,UK,Credit card
13:18:38,5/7/2026,2457069376,8673917867,7726,UK pounds,UK pounds,UK,UK,Credit card
13:18:48,5/7/2026,1915450576,5510366236,6163.01,UK pounds,UK pounds,UK,UK,Cheque
13:18:52,5/7/2026,8227645417,4619386412,955.29,UK pounds,UK pounds,UK,UK,Cash Deposit
13:18:53,5/7/2026,8456279067,330109509,11336.2,UK pounds,UK pounds,UK,UK,ACH
13:18:56,5/7/2026,6086421020,3504466346,18974.99,UK pounds,UK pounds,UK,UK,Cheque
13:19:03,5/7/2026,9369454215,5363422485,5396.38,UK pounds,UK pounds,UK,UK,Credit card
13:19:04,5/7/2026,2429113631,1999439811,3532.71,UK pounds,UK pounds,UK,UK,Debit card
13:19:04,5/7/2026,6079362225,4387080639,301.24,UK pounds,Swiss franc,UK,Switzerland,Cross-border
13:19:06,5/7/2026,5626821295,7448956318,2608.51,UK pounds,UK pounds,UK,UK,Cheque
13:19:07,5/7/2026,2921862078,5708936901,9554.92,UK pounds,UK pounds,UK,UK,ACH
13:19:11,5/7/2026,1165784720,3856054042,2609.76,UK pounds,UK pounds,UK,UK,Cheque
13:19:12,5/7/2026,8991293649,2471329283,2001.74,UK pounds,UK pounds,UK,UK,Credit card
13:19:15,5/7/2026,7009395557,6640484435,19887.99,UK pounds,UK pounds,UK,UK,Credit card
13:19:20,5/7/2026,8147726877,6646502650,11913.22,UK pounds,Euro,UK,France,Cross-border
13:19:20,5/7/2026,8480050564,936919634,4816.33,UK pounds,UK pounds,UK,UK,ACH
13:19:22,5/7/2026,809625447,8359209144,3433.41,UK pounds,UK pounds,UK,UK,Cheque
13:19:25,5/7/2026,2304397444,1439240302,4184.79,UK pounds,UK pounds,UK,UK,Debit card
13:19:26,5/7/2026,1915450576,7468510228,5283.97,UK pounds,UK pounds,UK,UK,ACH
13:19:27,5/7/2026,5567131898,7840186482,7966.64,UK pounds,UK pounds,UK,UK,Debit card
13:19:29,5/7/2026,6354136969,7080357663,20010.76,UK pounds,UK pounds,UK,UK,Debit card
13:19:32,5/7/2026,3938922629,395839630,3934.28,UK pounds,Euro,UK,Austria,Cross-border
13:19:33,5/7/2026,4957552805,1377603863,5229.61,UK pounds,UK pounds,UK,UK,Cheque
13:19:34,5/7/2026,8203229522,5254058209,4400.5,UK pounds,Dirham,UK,UAE,Cross-border
13:19:36,5/7/2026,6904668523,6960206116,22676.98,UK pounds,UK pounds,UK,UK,ACH
13:19:37,5/7/2026,511037666,8678802420,8556.68,UK pounds,UK pounds,UK,UK,Cheque
13:19:41,5/7/2026,6916264887,6953672776,6717.73,UK pounds,Mexican Peso,UK,Mexico,Cross-border
13:19:41,5/7/2026,7548422007,4270865741,7592.07,UK pounds,UK pounds,UK,UK,Credit card
13:19:42,5/7/2026,9975059059,7160736915,6653.34,UK pounds,UK pounds,UK,UK,Debit card
13:19:42,5/7/2026,1424693007,6735598947,11556.03,UK pounds,UK pounds,UK,UK,Debit card
13:19:43,5/7/2026,2365007895,4301159904,5605.61,UK pounds,UK pounds,UK,UK,ACH
13:19:44,5/7/2026,8164143401,3605744818,4353.7,UK pounds,UK pounds,UK,UK,ACH
13:19:47,5/7/2026,2749172169,241741047,1199.9,UK pounds,UK pounds,UK,UK,Credit card
13:19:47,5/7/2026,6906471181,6693082933,845.47,UK pounds,UK pounds,UK,UK,ACH
13:19:47,5/7/2026,1074859180,5363117119,17445.84,UK pounds,UK pounds,UK,UK,Cheque
13:19:47,5/7/2026,3709430533,7543250720,6905.02,UK pounds,UK pounds,UK,UK,ACH
13:19:49,5/7/2026,3807409081,7602737497,2177.39,UK pounds,UK pounds,UK,UK,Debit card
13:19:49,5/7/2026,9522916824,4370991235,709.91,UK pounds,UK pounds,UK,UK,Credit card
13:19:49,5/7/2026,5836104021,1316458123,29732.59,Yen,Mexican Peso,UK,Mexico,Cross-border
13:19:55,5/7/2026,3452368468,4536194683,11318.01,UK pounds,UK pounds,UK,UK,ACH
13:19:56,5/7/2026,1915450576,9391166135,17762.37,UK pounds,UK pounds,UK,UK,Cheque
13:19:56,5/7/2026,5601568252,6444220418,9161.65,UK pounds,UK pounds,UK,UK,Cheque
13:19:59,5/7/2026,6153457836,4270902712,6033.98,UK pounds,UK pounds,UK,UK,Debit card
13:19:59,5/7/2026,6541552727,475649742,6515.57,UK pounds,UK pounds,UK,UK,Debit card
13:20:00,5/7/2026,1378784400,3466246214,7338.89,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border
13:20:00,5/7/2026,2561938455,6855935396,15074.46,UK pounds,UK pounds,UK,UK,ACH
13:20:01,5/7/2026,971196785,1431561040,22677.33,UK pounds,UK pounds,UK,UK,ACH
13:20:03,5/7/2026,8456279067,5441570240,7633.06,UK pounds,UK pounds,UK,UK,ACH
13:20:03,5/7/2026,6115478776,8518184956,22619.76,UK pounds,UK pounds,UK,UK,Credit card
13:20:06,5/7/2026,9876938535,6706856471,1407.47,UK pounds,UK pounds,UK,UK,Cheque
13:20:08,5/7/2026,5348495305,6767915368,1759.28,UK pounds,UK pounds,UK,UK,Debit card
13:20:12,5/7/2026,2527694082,273465992,689.39,UK pounds,UK pounds,UK,UK,Cheque
13:20:12,5/7/2026,8868768215,7532110654,2246.98,UK pounds,UK pounds,UK,UK,Credit card
13:20:13,5/7/2026,3443340463,553781253,1715.52,UK pounds,UK pounds,UK,UK,Cheque
13:20:13,5/7/2026,1179981989,3699045829,2367.29,UK pounds,UK pounds,UK,UK,Credit card
13:20:14,5/7/2026,3510078932,1861324833,4451.33,UK pounds,UK pounds,UK,UK,Credit card
13:20:16,5/7/2026,6032005546,6444220418,20451.21,UK pounds,UK pounds,UK,UK,Debit card
13:20:22,5/7/2026,9055543964,7435623435,4849.38,UK pounds,UK pounds,UK,UK,ACH
13:20:28,5/7/2026,8768198399,9105769228,13158.79,UK pounds,UK pounds,UK,UK,Cheque
13:20:30,5/7/2026,5021785800,9085148554,10467.66,UK pounds,UK pounds,UK,UK,Credit card
13:20:34,5/7/2026,4994594454,1494725668,832.31,UK pounds,UK pounds,UK,UK,Debit card
13:20:34,5/7/2026,3278826777,8146049834,2965.69,UK pounds,UK pounds,UK,UK,Credit card
13:20:34,5/7/2026,9891848998,3536751515,482.55,UK pounds,UK pounds,UK,UK,Cash Deposit
13:20:38,5/7/2026,9869486438,4478486594,767.13,Euro,UK pounds,UK,UK,Cheque
13:20:39,5/7/2026,6447841775,7080357663,11855.75,UK pounds,UK pounds,UK,UK,ACH
13:20:41,5/7/2026,8039988521,5247041092,458.82,UK pounds,UK pounds,UK,UK,Debit card
13:20:42,5/7/2026,6303992479,5628674969,13134.51,UK pounds,UK pounds,UK,UK,ACH
13:20:44,5/7/2026,1786945327,1998343458,1306.37,UK pounds,UK pounds,UK,UK,Cheque
13:20:46,5/7/2026,1776918759,5069800366,2481.95,UK pounds,UK pounds,UK,UK,ACH
13:20:46,5/7/2026,2119800842,439043689,1091.98,UK pounds,UK pounds,UK,UK,Debit card
13:20:48,5/7/2026,7208334533,2867312322,14197.76,UK pounds,UK pounds,UK,UK,ACH
13:20:50,5/7/2026,3894217933,1185251380,3320.82,UK pounds,UK pounds,UK,UK,Cheque
13:20:50,5/7/2026,5704638962,2806779674,5693.37,UK pounds,UK pounds,UK,UK,Debit card
13:20:52,5/7/2026,1958294737,1493436023,7593.78,UK pounds,UK pounds,UK,UK,Credit card
13:20:54,5/7/2026,8784689595,8548435265,5645.49,UK pounds,UK pounds,UK,UK,Cheque
13:20:59,5/7/2026,1475265356,8824829352,1179.02,UK pounds,UK pounds,UK,UK,Cheque
13:21:01,5/7/2026,8501920513,813395681,7500.77,UK pounds,UK pounds,UK,UK,Debit card
13:21:02,5/7/2026,9007044451,3155814024,264.32,UK pounds,Indian rupee,UK,India,Cross-border
13:21:02,5/7/2026,4045011140,5628674969,6995.93,UK pounds,UK pounds,UK,UK,Cheque
13:21:03,5/7/2026,7902528419,62755646,156.84,UK pounds,UK pounds,UK,UK,Debit card
13:21:03,5/7/2026,8371074038,2237493386,13067.22,UK pounds,UK pounds,UK,UK,ACH
13:21:06,5/7/2026,8363694247,2972765449,13699.82,UK pounds,UK pounds,UK,UK,Debit card
13:21:09,5/7/2026,2661600778,1307660141,662.59,UK pounds,UK pounds,UK,UK,ACH
13:21:11,5/7/2026,2365007895,5021091640,14719.49,UK pounds,UK pounds,UK,UK,Credit card
13:21:14,5/7/2026,3565108277,6646502650,32359.6,UK pounds,Euro,UK,France,Cross-border
13:21:16,5/7/2026,9599009457,2048840179,5202.4,UK pounds,UK pounds,UK,UK,Cheque
13:21:17,5/7/2026,2229743449,2937802843,830.33,UK pounds,UK pounds,UK,UK,ACH
13:21:22,5/7/2026,7965472676,6646502650,5415.47,UK pounds,Euro,UK,France,Cross-border
13:21:26,5/7/2026,2365007895,5021091640,14765.91,UK pounds,UK pounds,UK,UK,Debit card
13:21:28,5/7/2026,3682462176,5607759223,1058.45,UK pounds,UK pounds,UK,UK,Cheque
13:21:31,5/7/2026,2588097391,6385499580,6964.28,UK pounds,UK pounds,UK,UK,ACH
13:21:33,5/7/2026,6032005546,6444220418,20329.22,UK pounds,UK pounds,UK,UK,ACH
13:21:33,5/7/2026,9168588789,4889197724,8340.56,UK pounds,UK pounds,UK,UK,Debit card
13:21:34,5/7/2026,8952177221,4269977194,7392.75,UK pounds,UK pounds,UK,UK,ACH
13:21:38,5/7/2026,459774876,403526894,8694.38,UK pounds,UK pounds,UK,UK,Debit card
13:21:40,5/7/2026,4335622850,5877285590,304.63,UK pounds,UK pounds,UK,UK,Debit card
13:21:40,5/7/2026,6684218753,3682105766,2883.19,UK pounds,UK pounds,UK,UK,Credit card
13:21:41,5/7/2026,3891176935,7514194006,42.39,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:21:42,5/7/2026,6086421020,4967072739,4787.38,UK pounds,UK pounds,UK,UK,Cheque
13:21:42,5/7/2026,9848316613,7080357663,7491.37,UK pounds,UK pounds,UK,UK,Cheque
13:21:43,5/7/2026,7337750922,1674677625,20285.8,Albanian lek,UK pounds,Albania,UK,Cross-border
13:21:45,5/7/2026,9083573641,8154718696,1840.58,UK pounds,UK pounds,UK,UK,Debit card
13:21:47,5/7/2026,8357330139,3244505853,12825.15,UK pounds,UK pounds,UK,UK,ACH
13:21:48,5/7/2026,7758268667,8969112643,13668.15,UK pounds,UK pounds,UK,UK,Cheque
13:21:49,5/7/2026,6644494660,3655768972,3240.5,Turkish lira,Moroccan dirham,Turkey,Morocco,Cross-border
13:21:49,5/7/2026,841171611,8172080174,9327.08,UK pounds,UK pounds,UK,UK,Cheque
13:21:50,5/7/2026,2670254274,7854984166,9730.51,UK pounds,UK pounds,UK,UK,Debit card
13:21:51,5/7/2026,1501847079,8394168777,580.32,UK pounds,UK pounds,UK,UK,ACH
13:21:53,5/7/2026,6904668523,3540529623,9250.12,UK pounds,UK pounds,UK,UK,Credit card
13:21:55,5/7/2026,8076812096,4527731236,779.79,UK pounds,UK pounds,UK,UK,Credit card
13:21:57,5/7/2026,8255987550,6746036361,826.9,UK pounds,UK pounds,UK,UK,Credit card
13:21:58,5/7/2026,612186078,9107206798,1581.47,UK pounds,UK pounds,UK,UK,Cash Deposit
13:22:11,5/7/2026,4038914321,8515479473,5438.95,UK pounds,UK pounds,UK,UK,Debit card
13:22:12,5/7/2026,2483726392,9258743082,5940.16,UK pounds,UK pounds,UK,UK,Cash Deposit
13:22:15,5/7/2026,7864299048,3092775499,36395.89,UK pounds,UK pounds,UK,UK,Debit card
13:22:17,5/7/2026,7236343054,7697622754,4037.57,UK pounds,UK pounds,UK,UK,Cash Deposit
13:22:18,5/7/2026,8355706144,5270653383,3365.82,UK pounds,UK pounds,UK,UK,Cash Deposit
13:22:19,5/7/2026,1817897839,247475957,633.32,Moroccan dirham,UK pounds,UK,UK,Cheque
13:22:25,5/7/2026,7421451752,1160338470,4509.11,UK pounds,UK pounds,UK,UK,Credit card
13:22:28,5/7/2026,5325117002,4173195094,16959.8,UK pounds,UK pounds,UK,UK,Credit card
13:22:28,5/7/2026,9043538926,8053995400,314.22,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:22:30,5/7/2026,2484231014,1465487567,7211.98,UK pounds,UK pounds,UK,UK,ACH
13:22:33,5/7/2026,8203229522,8818164834,4673.35,UK pounds,UK pounds,UK,UK,Cheque
13:22:41,5/7/2026,675669049,3559090340,10979.73,UK pounds,UK pounds,UK,UK,Cheque
13:22:43,5/7/2026,9588577727,3220735304,8027.54,UK pounds,UK pounds,UK,UK,Credit card
13:22:47,5/7/2026,2101877453,621060264,10716.04,UK pounds,UK pounds,UK,UK,Credit card
13:22:49,5/7/2026,8379629650,1064863534,92464.3,UK pounds,UK pounds,UK,UK,Cheque
13:22:51,5/7/2026,194928445,4263827576,1562.56,UK pounds,UK pounds,UK,UK,Credit card
13:22:53,5/7/2026,3957772280,7834799023,6739.01,UK pounds,UK pounds,UK,UK,Cheque
13:22:54,5/7/2026,6904668523,4959470648,8109.57,UK pounds,UK pounds,UK,UK,Credit card
13:22:56,5/7/2026,2905812646,8200104457,217.11,UK pounds,UK pounds,UK,UK,Cash Deposit
13:22:57,5/7/2026,1830300701,1740103909,11451.51,UK pounds,UK pounds,UK,UK,ACH
13:23:00,5/7/2026,8456279067,8572828015,5623.12,UK pounds,UK pounds,UK,UK,Credit card
13:23:00,5/7/2026,6712711200,8518184956,14915.17,UK pounds,UK pounds,UK,UK,Cheque
13:23:01,5/7/2026,2484231014,1465487567,7229.12,UK pounds,UK pounds,UK,UK,ACH
13:23:01,5/7/2026,121415105,6871541615,485.55,UK pounds,UK pounds,UK,UK,Credit card
13:23:01,5/7/2026,3012603098,1694189962,463.7,UK pounds,UK pounds,UK,UK,Debit card
13:23:03,5/7/2026,9975059059,7160736915,6651.01,UK pounds,UK pounds,UK,UK,Debit card
13:23:03,5/7/2026,5982914936,9491670243,9680.29,UK pounds,UK pounds,UK,UK,Credit card
13:23:12,5/7/2026,581151126,6855935396,5031.65,UK pounds,UK pounds,UK,UK,ACH
13:23:13,5/7/2026,1730350525,4336977506,7176.77,UK pounds,UK pounds,UK,UK,Debit card
13:23:17,5/7/2026,5002785238,1983187467,1809.12,UK pounds,UK pounds,UK,UK,ACH
13:23:19,5/7/2026,5172850121,3695545812,24189.29,UK pounds,UK pounds,UK,UK,Credit card
13:23:20,5/7/2026,8952177221,3031188286,11938.47,UK pounds,UK pounds,UK,UK,Debit card
13:23:22,5/7/2026,2822263820,8964346334,411.99,UK pounds,UK pounds,UK,UK,Credit card
13:23:24,5/7/2026,654541182,9503561690,199.41,UK pounds,UK pounds,UK,UK,ACH
13:23:25,5/7/2026,9825715647,7512529248,2036.41,UK pounds,UK pounds,UK,UK,Credit card
13:23:28,5/7/2026,942349529,8518184956,6958.44,UK pounds,UK pounds,UK,UK,ACH
13:23:31,5/7/2026,2814891352,3117154751,6550.83,Yen,Pakistani rupee,Japan,UK,Cross-border
13:23:32,5/7/2026,5982914936,7629589738,5653.63,UK pounds,UK pounds,UK,UK,Cheque
13:23:33,5/7/2026,7829253679,3299494566,1463.86,UK pounds,UK pounds,UK,UK,Debit card
13:23:34,5/7/2026,1635754417,7449883589,2753.99,UK pounds,UK pounds,UK,UK,Credit card
13:23:34,5/7/2026,7877700106,2534644942,25243.48,UK pounds,Euro,UK,France,Cross-border
13:23:36,5/7/2026,5184249833,3063639034,3372.23,UK pounds,UK pounds,UK,UK,Cheque
13:23:39,5/7/2026,7723120112,1431561040,8467.65,UK pounds,UK pounds,UK,UK,Cheque
13:23:39,5/7/2026,7410595143,6415119939,604.03,UK pounds,UK pounds,UK,UK,Debit card
13:23:40,5/7/2026,410721659,9584519127,52.1,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:23:44,5/7/2026,5544372349,621060264,12241.56,UK pounds,UK pounds,UK,UK,Debit card
13:23:44,5/7/2026,9506591992,791276398,19116.49,UK pounds,UK pounds,UK,UK,Credit card
13:23:47,5/7/2026,5452849099,4336977506,8617.59,UK pounds,UK pounds,UK,UK,Debit card
13:23:49,5/7/2026,4516148683,1332670678,11365.54,UK pounds,UK pounds,UK,UK,Cheque
13:23:51,5/7/2026,1530108108,5885236282,3111.8,UK pounds,UK pounds,UK,UK,Credit card
13:23:53,5/7/2026,3452368468,3828135271,5634.93,UK pounds,UK pounds,UK,UK,Credit card
13:23:53,5/7/2026,1529009481,191564974,2223.42,UK pounds,UK pounds,UK,UK,Cash Deposit
13:24:00,5/7/2026,2207671475,9481666533,3691.58,UK pounds,UK pounds,UK,UK,Cash Deposit
13:24:02,5/7/2026,7917085696,832123785,252.98,UK pounds,UK pounds,UK,UK,Debit card
13:24:03,5/7/2026,2527100295,3171122245,4228.62,UK pounds,UK pounds,UK,UK,Debit card
13:24:05,5/7/2026,7648952589,4586589659,1552.75,UK pounds,UK pounds,UK,UK,Cheque
13:24:06,5/7/2026,7758268667,8969112643,13693.15,UK pounds,UK pounds,UK,UK,Cheque
13:24:10,5/7/2026,1958294737,1493436023,7642.06,UK pounds,UK pounds,UK,UK,Cheque
13:24:11,5/7/2026,6086421020,5888689265,9048.32,UK pounds,UK pounds,UK,UK,ACH
13:24:13,5/7/2026,4018854670,2314280513,1349.01,UK pounds,UK pounds,UK,UK,Debit card
13:24:17,5/7/2026,5496610940,7237596021,3636.65,UK pounds,UK pounds,UK,UK,Cash Deposit
13:24:17,5/7/2026,3452368468,4536194683,11237.7,UK pounds,UK pounds,UK,UK,Credit card
13:24:19,5/7/2026,9455886739,98860072,7370.57,UK pounds,UK pounds,UK,UK,Debit card
13:24:20,5/7/2026,2514117425,409707192,19610.74,UK pounds,UK pounds,UK,UK,Debit card
13:24:24,5/7/2026,3580636597,5103043844,7609.69,UK pounds,Naira,UK,Nigeria,Cross-border
13:24:24,5/7/2026,6017583380,6181249562,2980.29,UK pounds,UK pounds,UK,UK,Cheque
13:24:31,5/7/2026,3626395055,1813519723,165.37,UK pounds,UK pounds,UK,UK,Debit card
13:24:32,5/7/2026,8164894544,5896180453,7326.84,UK pounds,UK pounds,UK,UK,ACH
13:24:34,5/7/2026,7060011330,9257854941,664.78,UK pounds,UK pounds,UK,UK,Cash Deposit
13:24:34,5/7/2026,5993566238,9334092695,2644.14,UK pounds,UK pounds,UK,UK,Cash Deposit
13:24:35,5/7/2026,8394294350,8678802420,7871.02,UK pounds,UK pounds,UK,UK,Debit card
13:24:39,5/7/2026,7511413041,4612854029,21288.33,UK pounds,Mexican Peso,UK,Mexico,Cross-border
13:24:41,5/7/2026,517435154,7411118474,1365.5,UK pounds,UK pounds,UK,UK,Cash Deposit
13:24:41,5/7/2026,5906035370,5363117119,12878.58,UK pounds,UK pounds,UK,UK,Credit card
13:24:43,5/7/2026,6916264887,6953672776,6600.95,UK pounds,Mexican Peso,UK,Mexico,Cross-border
13:24:44,5/7/2026,8952177221,4269977194,7468.83,UK pounds,UK pounds,UK,UK,Credit card
13:24:49,5/7/2026,7660286186,419860950,86.48,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:24:53,5/7/2026,8203229522,9897263201,12606.42,UK pounds,UK pounds,UK,UK,Debit card
13:24:54,5/7/2026,8465013530,2534644942,16704.42,UK pounds,Euro,UK,France,Cross-border
13:24:54,5/7/2026,3331021797,828974974,339.07,UK pounds,UK pounds,UK,UK,Debit card
13:24:54,5/7/2026,7258656047,1377603863,10219.84,UK pounds,UK pounds,UK,UK,Debit card
13:24:56,5/7/2026,7877700106,2534644942,25361.66,UK pounds,Euro,UK,France,Cross-border
13:24:59,5/7/2026,3452368468,4889103394,14825.62,UK pounds,UK pounds,UK,UK,Cheque
13:25:03,5/7/2026,7612945954,5954788102,1428.7,UK pounds,UK pounds,UK,UK,Cash Deposit
13:25:03,5/7/2026,622563575,1215740475,6844.81,UK pounds,UK pounds,UK,UK,Cheque
13:25:06,5/7/2026,6134361468,3126004356,10639.24,UK pounds,UK pounds,UK,UK,Credit card
13:25:09,5/7/2026,5955159897,6034997194,13482.48,Euro,UK pounds,Germany,UK,Cross-border
13:25:14,5/7/2026,3918256548,6185167250,470.51,UK pounds,UK pounds,UK,UK,Cheque
13:25:15,5/7/2026,4325840388,8448609952,3308.48,UK pounds,UK pounds,UK,UK,Credit card
13:25:16,5/7/2026,7042835632,1424693007,3360.22,UK pounds,UK pounds,UK,UK,Cheque
13:25:17,5/7/2026,7758268667,8992041252,7648.36,UK pounds,UK pounds,UK,UK,ACH
13:25:20,5/7/2026,9033093606,4566276320,945.81,UK pounds,UK pounds,UK,UK,Debit card
13:25:20,5/7/2026,7758268667,301740914,8829.49,UK pounds,UK pounds,UK,UK,ACH
13:25:24,5/7/2026,86251380,8252790943,57.17,UK pounds,UK pounds,UK,UK,ACH
13:25:24,5/7/2026,7149658623,8562157450,1625.12,UK pounds,UK pounds,UK,UK,Cheque
13:25:27,5/7/2026,47426338,5448000896,11094.49,UK pounds,UK pounds,UK,UK,Credit card
13:25:32,5/7/2026,3399295126,5341764983,292.65,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:25:33,5/7/2026,9734083970,1812525358,5797.02,UK pounds,UK pounds,UK,UK,Credit card
13:25:41,5/7/2026,1937509788,5628674969,9761.5,UK pounds,UK pounds,UK,UK,Cheque
13:25:45,5/7/2026,4934495998,9481895054,1019.77,UK pounds,UK pounds,UK,UK,ACH
13:25:45,5/7/2026,1376796548,6444220418,8224.88,UK pounds,UK pounds,UK,UK,Credit card
13:25:46,5/7/2026,9222757302,5109623450,9142.15,UK pounds,UK pounds,UK,UK,ACH
13:25:46,5/7/2026,4422193584,9412281200,96.59,UK pounds,UK pounds,UK,UK,Cash Withdrawal
13:25:47,5/7/2026,507469920,1027651346,1186.19,Indian rupee,UK pounds,UK,UK,Cheque
13:25:54,5/7/2026,8341412096,5109623450,7851.96,UK pounds,UK pounds,UK,UK,ACH
13:26:07,5/7/2026,7992464835,8739855178,871.66,UK pounds,UK pounds,UK,UK,Cheque
13:26:11,5/7/2026,8898696157,6646502650,10169.13,UK pounds,Euro,UK,France,Cross-border
13:26:13,5/7/2026,2013350717,8309111731,3137.01,UK pounds,UK pounds,UK,UK,Debit card
13:26:14,5/7/2026,6679205752,5109623450,12149.75,UK pounds,UK pounds,UK,UK,Credit card
13:26:17,5/7/2026,3337304913,3549170820,5533.77,UK pounds,UK pounds,UK,UK,Cash Deposit
13:26:20,5/7/2026,9734083970,1812525358,5743.1,UK pounds,UK pounds,UK,UK,Cheque
13:26:25,5/7/2026,1670948762,6444220418,17638.76,UK pounds,UK pounds,UK,UK,ACH
13:26:28,5/7/2026,6086421020,7141835964,8114.63,UK pounds,UK pounds,UK,UK,Cheque
13:26:29,5/7/2026,9599009457,8402697545,12966.95,UK pounds,UK pounds,UK,UK,Cheque
13:26:29,5/7/2026,2010751584,9034847904,4321.92,UK pounds,UK pounds,UK,UK,Debit card
